normalized_id,hardware,device_id,hardware_session_id,session_id,source_system,payload_format,state_client,city,execution_place,seed_type,weight_kg,event_time,ingestion_time,event_date,event_hour,delay_ms,is_late,is_buffered,latitude,longitude,latitude_ref,longitude_ref,gps_valid,gps_status,speed_kmh,rssi_dbm,signal_quality,network_condition,machine_on,machine_operating,machine_status,scenario_state,parse_ok,parse_error,data_quality_ok,data_quality_flags,raw_record_id,raw_payload,observacoes,dev_hash,gps_state_raw,ext_v,flags_raw,crc_raw,_source_file,_source_line
1f7dc5c5-4a7b-4b6d-913e-86d52bbc877d,ABS,ABS-0040,ABS-0040,ABS-0040,EC2 AWS,hex,Maranhão,BALSAS,Fazenda Escondido,Soja,2000.0,2026-03-19 12:44:57,2026-03-19 12:45:12,2026-03-19,12,15421.0,1,0,-7.9618,-45.9092,-7.961475,-45.909408,1,valid,3.7,-87.0,moderate,good,1,1,operating,operating_partial_obstruction,1,,0,partial_obstruction,ABS-0040-0012,AA55A97936CC69BBEFC900FFF9DA6EFFD3DC7C00025703009002A4E5,obstrucao_parcial,2843293388,0,14.4,2,A4E5,data\raw_samples\raw\abs\year=2026\month=03\day=19\hour=12\part-00001.jsonl,14
e12f4020-ec17-4601-867f-38173a521b4b,ABS,ABS-0040,ABS-0040,ABS-0040,EC2 AWS,hex,Maranhão,BALSAS,Fazenda Escondido,Soja,2000.0,2026-03-19 12:49:54,2026-03-19 12:50:08,2026-03-19,12,14122.0,1,0,-7.9615,-45.9094,-7.961475,-45.909408,0,lost,1.85,-118.0,critical,poor,1,0,idle,powered_idle,1,,1,,ABS-0040-0013,AA55A97936CC69BBF0F201FFF9DA71FFD3DC7A0001760100860061F9,gps_invalido_ou_perdido;cobertura_poor,2843293388,1,13.4,0,61F9,data\raw_samples\raw\abs\year=2026\month=03\day=19\hour=12\part-00001.jsonl,15
216eb70d-d243-4607-bc48-5cd7708154a0,ABS,ABS-0040,ABS-0040,ABS-0040,EC2 AWS,hex,Maranhão,BALSAS,Fazenda Escondido,Soja,2000.0,2026-03-19 12:52:00,2026-03-19 12:52:11,2026-03-19,12,11085.0,1,0,-7.9615,-45.9094,-7.961475,-45.909408,1,valid,0.0,-109.0,critical,poor,1,0,idle,metal_shed_idle,1,,0,metal_shed,ABS-0040-0014,AA55A97936CC69BBF17000FFF9DA71FFD3DC7A00006D0100780460BA,cobertura_poor;barracao_metalico,2843293388,0,12.0,4,60BA,data\raw_samples\raw\abs\year=2026\month=03\day=19\hour=12\part-00001.jsonl,16
c4cccedf-6435-4e8d-9823-402c1f86d6ff,ABS,ABS-0041,ABS-0041,ABS-0041,EC2 AWS,hex,Maranhão,BALSAS,Fazenda Escondido,Soja,1000.0,2026-03-19 13:47:04,2026-03-19 13:54:56,2026-03-19,13,472462.0,1,1,-7.9615,-45.9094,-7.961475,-45.909408,0,invalid,0.0,-89.0,moderate,good,1,0,idle,metal_shed_idle,1,,0,metal_shed;buffered_flag,ABS-0041-0001,AA55DE7E065A69BBFE5802FFF9DA71FFD3DC7A0000590500900C6232,buffer/reenvio;gps_invalido_ou_perdido;barracao_metalico,3732801114,2,14.4,12,6232,data\raw_samples\raw\abs\year=2026\month=03\day=19\hour=13\part-00001.jsonl,1
4c05966e-05ef-4461-8060-6b7b72e38a56,ABS,ABS-0041,ABS-0041,ABS-0041,EC2 AWS,hex,Maranhão,BALSAS,Fazenda Escondido,Soja,1000.0,2026-03-19 13:53:12,2026-03-19 13:53:21,2026-03-19,13,9076.0,1,0,-7.9615,-45.9094,-7.961475,-45.909408,1,valid,0.0,-95.0,poor,poor,1,0,idle,powered_idle,1,,1,,ABS-0041-0002,AA55DE7E065A69BBFFC800FFF9DA71FFD3DC7A00005F01007600D993,cobertura_poor,3732801114,0,11.8,0,D993,data\raw_samples\raw\abs\year=2026\month=03\day=19\hour=13\part-00001.jsonl,2
e2da025b-7d08-44e4-8f49-82d1bb53868e,ABS,ABS-0041,ABS-0041,ABS-0041,EC2 AWS,hex,Maranhão,BALSAS,Fazenda Escondido,Soja,1000.0,2026-03-19 13:59:17,2026-03-19 13:59:20,2026-03-19,13,3619.0,0,0,-7.9615,-45.9094,-7.961475,-45.909408,1,valid,1.85,-92.0,poor,good,1,0,idle,powered_idle,1,,1,,ABS-0041-0003,AA55DE7E065A69BC013500FFF9DA71FFD3DC7A00015C01008300289C,,3732801114,0,13.1,0,289C,data\raw_samples\raw\abs\year=2026\month=03\day=19\hour=13\part-00001.jsonl,3
bcd2f99d-5df8-4e03-a8dc-782917d45d69,ABS,ABS-0041,ABS-0041,ABS-0041,EC2 AWS,hex,Maranhão,BALSAS,Fazenda Escondido,Soja,1000.0,2026-03-19 14:03:58,2026-03-19 14:12:16,2026-03-19,14,498385.0,1,1,-7.9614,-45.9091,-7.961475,-45.909408,1,valid,3.7,-86.0,moderate,good,1,1,operating,operating_nominal,1,,0,buffered_flag,ABS-0041-0004,AA55DE7E065A69BC024E00FFF9DA72FFD3DC7D00025607007D0885AC,buffer/reenvio,3732801114,0,12.5,8,85AC,data\raw_samples\raw\abs\year=2026\month=03\day=19\hour=14\part-00001.jsonl,1
9da28739-e0d0-411c-a95d-29504f536ebe,ABS,ABS-0041,ABS-0041,ABS-0041,EC2 AWS,hex,Maranhão,BALSAS,Fazenda Escondido,Soja,1000.0,2026-03-19 14:08:18,2026-03-19 14:12:42,2026-03-19,14,264812.0,1,1,-7.9617,-45.9095,-7.961475,-45.909408,1,valid,7.4,-105.0,critical,poor,1,1,operating,operating_poor_coverage,1,,0,poor_coverage;buffered_flag,ABS-0041-0005,AA55DE7E065A69BC035200FFF9DA6FFFD3DC7900046907008F095F6A,buffer/reenvio;cobertura_poor,3732801114,0,14.3,9,5F6A,data\raw_samples\raw\abs\year=2026\month=03\day=19\hour=14\part-00001.jsonl,2
34a2dca4-384c-4ba9-9d3c-dd547317c6d5,ABS,ABS-0041,ABS-0041,ABS-0041,EC2 AWS,hex,Maranhão,BALSAS,Fazenda Escondido,Soja,1000.0,2026-03-19 14:11:53,2026-03-19 14:13:09,2026-03-19,14,76088.0,1,0,-7.9615,-45.9094,-7.961475,-45.909408,1,valid,1.85,-103.0,critical,poor,1,0,idle,powered_idle,1,,1,,ABS-0041-0006,AA55DE7E065A69BC042900FFF9DA71FFD3DC7A000167010080006203,atrasado;cobertura_poor,3732801114,0,12.8,0,6203,data\raw_samples\raw\abs\year=2026\month=03\day=19\hour=14\part-00001.jsonl,3
ebaab529-ca4a-451e-8910-f63984ec810a,ABS,ABS-0041,ABS-0041,ABS-0041,EC2 AWS,hex,Maranhão,BALSAS,Fazenda Escondido,Soja,1000.0,2026-03-19 14:14:43,2026-03-19 14:16:43,2026-03-19,14,120787.0,1,1,-7.9615,-45.9094,-7.961475,-45.909408,0,invalid,1.85,-100.0,poor,poor,1,1,operating,operating_poor_coverage,1,,0,poor_coverage;buffered_flag,ABS-0041-0007,AA55DE7E065A69BC04D302FFF9DA71FFD3DC7A00016407008609A78C,buffer/reenvio;gps_invalido_ou_perdido;cobertura_poor,3732801114,2,13.4,9,A78C,data\raw_samples\raw\abs\year=2026\month=03\day=19\hour=14\part-00001.jsonl,4
de3a1e8a-2c42-465c-9a78-1231f769c484,ABS,ABS-0041,ABS-0041,ABS-0041,EC2 AWS,hex,Maranhão,BALSAS,Fazenda Escondido,Soja,1000.0,2026-03-19 14:19:17,2026-03-19 14:19:32,2026-03-19,14,15036.0,1,0,-7.9615,-45.9094,-7.961475,-45.909408,0,lost,1.85,-87.0,moderate,good,1,0,idle,metal_shed_idle,1,,0,metal_shed,ABS-0041-0008,AA55DE7E065A69BC05E501FFF9DA71FFD3DC7A00015701007B04C7D7,gps_invalido_ou_perdido;barracao_metalico,3732801114,1,12.3,4,C7D7,data\raw_samples\raw\abs\year=2026\month=03\day=19\hour=14\part-00001.jsonl,5
bb1b123d-9381-4c54-83e7-87ea5b435df3,ABS,ABS-0041,ABS-0041,ABS-0041,EC2 AWS,hex,Maranhão,BALSAS,Fazenda Escondido,Soja,1000.0,2026-03-19 14:23:22,2026-03-19 14:23:36,2026-03-19,14,14952.0,1,0,-7.9615,-45.9094,-7.961475,-45.909408,0,invalid,1.85,-100.0,poor,poor,1,0,idle,metal_shed_idle,1,,0,metal_shed,ABS-0041-0009,AA55DE7E065A69BC06DA02FFF9DA71FFD3DC7A000164010083049FF6,gps_invalido_ou_perdido;cobertura_poor;barracao_metalico,3732801114,2,13.1,4,9FF6,data\raw_samples\raw\abs\year=2026\month=03\day=19\hour=14\part-00001.jsonl,6
2d826fd3-4ee6-45b1-9ab5-62ada140ead6,ABS,ABS-0043,ABS-0043,ABS-0043,EC2 AWS,hex,Maranhão,BALSAS,Fazenda Escondido,Soja,4035.0,2026-03-20 06:51:36,2026-03-20 06:59:03,2026-03-20,6,447640.0,1,1,-7.9615,-45.9094,-7.961475,-45.909408,0,lost,0.0,-82.0,moderate,moderate,1,0,idle,powered_idle,1,,0,buffered_flag,ABS-0043-0001,AA553070677669BCEE7801FFF9DA71FFD3DC7A00005205007808EC43,buffer/reenvio;gps_invalido_ou_perdido,812672886,1,12.0,8,EC43,data\raw_samples\raw\abs\year=2026\month=03\day=20\hour=06\part-00001.jsonl,1
7b66b220-618a-40b1-a304-731ca86dfd2e,ABS,ABS-0043,ABS-0043,ABS-0043,EC2 AWS,hex,Maranhão,BALSAS,Fazenda Escondido,Soja,4035.0,2026-03-20 06:56:15,2026-03-20 06:59:00,2026-03-20,6,165721.0,1,0,-7.9615,-45.9095,-7.961475,-45.909408,1,valid,1.85,-83.0,moderate,good,1,0,idle,powered_idle,1,,1,,ABS-0043-0002,AA553070677669BCEF8F00FFF9DA71FFD3DC7900015301008A00D34F,atrasado,812672886,0,13.8,0,D34F,data\raw_samples\raw\abs\year=2026\month=03\day=20\hour=06\part-00001.jsonl,2
13aea6e1-109b-4587-bf60-16dbc8a1c2f1,ABS,ABS-0043,ABS-0043,ABS-0043,EC2 AWS,hex,Maranhão,BALSAS,Fazenda Escondido,Soja,4035.0,2026-03-20 07:01:58,2026-03-20 07:02:05,2026-03-20,7,7653.0,1,0,-7.9615,-45.9094,-7.961475,-45.909408,0,invalid,1.85,-89.0,moderate,moderate,1,0,idle,powered_idle,1,,1,,ABS-0043-0003,AA553070677669BCF0E602FFF9DA71FFD3DC7A00015901007C0084F6,gps_invalido_ou_perdido,812672886,2,12.4,0,84F6,data\raw_samples\raw\abs\year=2026\month=03\day=20\hour=07\part-00001.jsonl,1
ee90bac2-0048-4636-841c-4766d7e03bfa,ABS,ABS-0043,ABS-0043,ABS-0043,EC2 AWS,hex,Maranhão,BALSAS,Fazenda Escondido,Soja,4035.0,2026-03-20 07:11:04,2026-03-20 07:11:21,2026-03-20,7,17906.0,1,0,-7.9615,-45.9094,-7.961475,-45.909408,1,valid,0.0,-92.0,poor,moderate,1,0,idle,powered_idle,1,,1,,ABS-0043-0004,AA553070677669BCF30800FFF9DA71FFD3DC7A00005C01008C00A5EF,,812672886,0,14.0,0,A5EF,data\raw_samples\raw\abs\year=2026\month=03\day=20\hour=07\part-00001.jsonl,2
ee968b30-cb95-46e1-bba4-095786ccc1cf,ABS,ABS-0043,ABS-0043,ABS-0043,EC2 AWS,hex,Maranhão,BALSAS,Fazenda Escondido,Soja,4035.0,2026-03-20 07:16:52,2026-03-20 07:30:29,2026-03-20,7,817423.0,1,1,-7.9615,-45.9094,-7.961475,-45.909408,0,invalid,1.85,-94.0,poor,good,1,0,idle,powered_idle,1,,0,buffered_flag,ABS-0043-0005,AA553070677669BCF46402FFF9DA71FFD3DC7A00015E05008F0879D4,buffer/reenvio;atrasado;gps_invalido_ou_perdido,812672886,2,14.3,8,79D4,data\raw_samples\raw\abs\year=2026\month=03\day=20\hour=07\part-00001.jsonl,3
2e73fa5e-753a-4c0c-b16e-3d8b10a84e84,ABS,ABS-0043,ABS-0043,ABS-0043,EC2 AWS,hex,Maranhão,BALSAS,Fazenda Escondido,Soja,4035.0,2026-03-20 07:23:18,2026-03-20 07:23:37,2026-03-20,7,19863.0,1,0,-7.9615,-45.9094,-7.961475,-45.909408,1,valid,0.0,-95.0,poor,moderate,1,0,idle,powered_idle,1,,1,,ABS-0043-0006,AA553070677669BCF5E600FFF9DA71FFD3DC7A00005F01007E0084F5,,812672886,0,12.6,0,84F5,data\raw_samples\raw\abs\year=2026\month=03\day=20\hour=07\part-00001.jsonl,4
62eb2f80-2a80-41c2-9e87-9b5e372000e0,ABS,ABS-0043,ABS-0043,ABS-0043,EC2 AWS,hex,Maranhão,BALSAS,Fazenda Escondido,Soja,4035.0,2026-03-20 07:28:56,2026-03-20 07:34:03,2026-03-20,7,307105.0,1,1,-7.9615,-45.9094,-7.961475,-45.909408,1,valid,0.0,-110.0,critical,critical,1,0,idle,powered_idle,1,,0,buffered_flag,ABS-0043-0007,AA553070677669BCF73800FFF9DA71FFD3DC7A00006E05008A088A6B,buffer/reenvio;cobertura_critical,812672886,0,13.8,8,8A6B,data\raw_samples\raw\abs\year=2026\month=03\day=20\hour=07\part-00001.jsonl,5
8a8893d7-cffa-4f88-a336-7e5678344934,ABS,ABS-0043,ABS-0043,ABS-0043,EC2 AWS,hex,Maranhão,BALSAS,Fazenda Escondido,Soja,4035.0,2026-03-20 07:33:23,2026-03-20 07:33:39,2026-03-20,7,16686.0,1,0,-7.9615,-45.9094,-7.961475,-45.909408,1,valid,0.0,-81.0,moderate,moderate,1,0,idle,powered_idle,1,,1,,ABS-0043-0008,AA553070677669BCF84300FFF9DA71FFD3DC7A000051010076006AE9,,812672886,0,11.8,0,6AE9,data\raw_samples\raw\abs\year=2026\month=03\day=20\hour=07\part-00001.jsonl,6
e5891168-9206-491e-a6ae-7fd909e0a11d,ABS,ABS-0043,ABS-0043,ABS-0043,EC2 AWS,hex,Maranhão,BALSAS,Fazenda Escondido,Soja,4035.0,2026-03-20 07:37:22,2026-03-20 07:37:28,2026-03-20,7,6364.0,1,0,-7.9614,-45.9094,-7.961475,-45.909408,1,valid,0.0,-99.0,poor,poor,1,0,idle,powered_idle,1,,1,,ABS-0043-0009,AA553070677669BCF93200FFF9DA72FFD3DC7A00006301008300F5D6,cobertura_poor,812672886,0,13.1,0,F5D6,data\raw_samples\raw\abs\year=2026\month=03\day=20\hour=07\part-00001.jsonl,7
3922c6c5-cb77-48bb-909e-53d2ac9fd82e,ABS,ABS-0043,ABS-0043,ABS-0043,EC2 AWS,hex,Maranhão,BALSAS,Fazenda Escondido,Soja,4035.0,2026-03-20 07:42:57,2026-03-20 07:45:22,2026-03-20,7,145957.0,1,1,-7.9614,-45.9093,-7.961475,-45.909408,1,valid,0.0,-79.0,good,good,1,0,idle,metal_shed_idle,1,,0,metal_shed;buffered_flag,ABS-0043-0010,AA553070677669BCFA8100FFF9DA72FFD3DC7B00004F05007E0C9548,buffer/reenvio;barracao_metalico,812672886,0,12.6,12,9548,data\raw_samples\raw\abs\year=2026\month=03\day=20\hour=07\part-00001.jsonl,8
a57f1228-c8df-4b58-af51-2e05cdc08ef6,ABS,ABS-0043,ABS-0043,ABS-0043,EC2 AWS,hex,Maranhão,BALSAS,Fazenda Escondido,Soja,4035.0,2026-03-20 07:45:47,2026-03-20 07:47:56,2026-03-20,7,129663.0,1,0,-7.9615,-45.9094,-7.961475,-45.909408,0,lost,1.85,-96.0,poor,moderate,1,0,idle,powered_idle,1,,1,,ABS-0043-0011,AA553070677669BCFB2B01FFF9DA71FFD3DC7A00016001007E00F611,atrasado;gps_invalido_ou_perdido,812672886,1,12.6,0,F611,data\raw_samples\raw\abs\year=2026\month=03\day=20\hour=07\part-00001.jsonl,9
f458bc23-b45d-4cd5-8ca0-09bb248a575a,ABS,ABS-0043,ABS-0043,ABS-0043,EC2 AWS,hex,Maranhão,BALSAS,Fazenda Escondido,Soja,4035.0,2026-03-20 07:50:05,2026-03-20 07:56:28,2026-03-20,7,383468.0,1,1,-7.9615,-45.9094,-7.961475,-45.909408,1,valid,0.0,-109.0,critical,poor,1,0,idle,powered_idle,1,,0,buffered_flag,ABS-0043-0012,AA553070677669BCFC2D00FFF9DA71FFD3DC7A00006D05007D08815E,buffer/reenvio;atrasado;cobertura_poor,812672886,0,12.5,8,815E,data\raw_samples\raw\abs\year=2026\month=03\day=20\hour=07\part-00001.jsonl,10
3f5c599a-0a6a-46f7-bfa6-ed26d8cf2e11,ABS,ABS-0043,ABS-0043,ABS-0043,EC2 AWS,hex,Maranhão,BALSAS,Fazenda Escondido,Soja,4035.0,2026-03-20 07:55:19,2026-03-20 07:55:34,2026-03-20,7,15667.0,1,0,-7.9615,-45.9094,-7.961475,-45.909408,1,valid,1.85,-113.0,critical,poor,1,0,idle,powered_idle,1,,1,,ABS-0043-0013,AA553070677669BCFD6700FFF9DA71FFD3DC7A00017101009000B6F0,cobertura_poor,812672886,0,14.4,0,B6F0,data\raw_samples\raw\abs\year=2026\month=03\day=20\hour=07\part-00001.jsonl,11
90542b13-a180-421b-9e62-6fd1b0c3a5f9,ABS,ABS-0043,ABS-0043,ABS-0043,EC2 AWS,hex,Maranhão,BALSAS,Fazenda Escondido,Soja,4035.0,2026-03-20 07:58:22,2026-03-20 07:58:41,2026-03-20,7,19767.0,1,0,-7.9615,-45.9095,-7.961475,-45.909408,1,valid,1.85,-109.0,critical,poor,1,0,idle,powered_idle,1,,1,,ABS-0043-0014,AA553070677669BCFE1E00FFF9DA71FFD3DC7900016D01007A00473A,cobertura_poor,812672886,0,12.2,0,473A,data\raw_samples\raw\abs\year=2026\month=03\day=20\hour=07\part-00001.jsonl,12
612bd713-7cb4-459d-909b-e97c22ac8d56,ABS,ABS-0043,ABS-0043,ABS-0043,EC2 AWS,hex,Maranhão,BALSAS,Fazenda Escondido,Soja,4035.0,2026-03-20 08:00:59,2026-03-20 08:01:17,2026-03-20,8,18736.0,1,0,-7.9615,-45.9094,-7.961475,-45.909408,1,valid,0.0,-90.0,moderate,moderate,1,0,idle,powered_idle,1,,1,,ABS-0043-0015,AA553070677669BCFEBB00FFF9DA71FFD3DC7A00005A01008800614B,,812672886,0,13.6,0,614B,data\raw_samples\raw\abs\year=2026\month=03\day=20\hour=08\part-00001.jsonl,1
18af0ca0-fc70-4c8b-8574-4d27bec84cc7,ABS,ABS-0043,ABS-0043,ABS-0043,EC2 AWS,hex,Maranhão,BALSAS,Fazenda Escondido,Soja,4035.0,2026-03-20 08:04:47,2026-03-20 08:15:13,2026-03-20,8,626821.0,1,1,-7.9615,-45.9094,-7.961475,-45.909408,1,valid,1.85,-83.0,moderate,moderate,1,0,idle,powered_idle,1,,0,buffered_flag,ABS-0043-0016,AA553070677669BCFF9F00FFF9DA71FFD3DC7A00015305007608A01D,buffer/reenvio,812672886,0,11.8,8,A01D,data\raw_samples\raw\abs\year=2026\month=03\day=20\hour=08\part-00001.jsonl,2
c04ec2fd-ec13-46fb-978b-6bd815bb3854,ABS,ABS-0043,ABS-0043,ABS-0043,EC2 AWS,hex,Maranhão,BALSAS,Fazenda Escondido,Soja,4035.0,2026-03-20 08:08:57,2026-03-20 08:14:53,2026-03-20,8,4160.0,0,0,-7.9615,-45.9094,-7.961475,-45.909408,0,lost,0.0,-90.0,moderate,moderate,1,0,idle,powered_idle,1,,1,,ABS-0043-0017,AA553070677669BD009901FFF9DA71FFD3DC7A00005A010086009F71,gps_invalido_ou_perdido,812672886,1,13.4,0,9F71,data\raw_samples\raw\abs\year=2026\month=03\day=20\hour=08\part-00001.jsonl,3
4e6273ed-691c-4026-a95a-6191af1eb1b2,ABS,ABS-0043,ABS-0043,ABS-0043,EC2 AWS,hex,Maranhão,BALSAS,Fazenda Escondido,Soja,4035.0,2026-03-20 08:11:41,2026-03-20 08:11:52,2026-03-20,8,11098.0,1,0,-7.9615,-45.9094,-7.961475,-45.909408,1,valid,1.85,-91.0,poor,moderate,1,0,idle,powered_idle,1,,1,,ABS-0043-0018,AA553070677669BD013D00FFF9DA71FFD3DC7A00015B010081000A0E,,812672886,0,12.9,0,0A0E,data\raw_samples\raw\abs\year=2026\month=03\day=20\hour=08\part-00001.jsonl,4
041a3b0e-3e98-4e5f-9f2e-de7f899f9e2b,ABS,ABS-0043,ABS-0043,ABS-0043,EC2 AWS,hex,Maranhão,BALSAS,Fazenda Escondido,Soja,4035.0,2026-03-20 08:14:41,2026-03-20 08:09:01,2026-03-20,8,12188.0,1,0,-7.9615,-45.9094,-7.961475,-45.909408,0,invalid,1.85,-111.0,critical,poor,1,1,operating,operating_poor_coverage,1,,0,poor_coverage,ABS-0043-0019,AA553070677669BD01F102FFF9DA71FFD3DC7A00016F03008401FB3E,gps_invalido_ou_perdido;cobertura_poor,812672886,2,13.2,1,FB3E,data\raw_samples\raw\abs\year=2026\month=03\day=20\hour=08\part-00001.jsonl,5
ab7d8eee-1d8e-4c80-ac4d-befcd1225e6d,ABS,ABS-0043,ABS-0043,ABS-0043,EC2 AWS,hex,Maranhão,BALSAS,Fazenda Escondido,Soja,4035.0,2026-03-20 08:19:13,2026-03-20 08:19:26,2026-03-20,8,13223.0,1,0,-7.9615,-45.9091,-7.961475,-45.909408,1,valid,3.7,-93.0,poor,moderate,1,1,operating,operating_nominal,1,,1,,ABS-0043-0020,AA553070677669BD030100FFF9DA71FFD3DC7D00025D03008F00C949,,812672886,0,14.3,0,C949,data\raw_samples\raw\abs\year=2026\month=03\day=20\hour=08\part-00001.jsonl,6
1857e3aa-5d70-4cf3-a0b6-cd025d84cfb8,ABS,ABS-0043,ABS-0043,ABS-0043,EC2 AWS,hex,Maranhão,BALSAS,Fazenda Escondido,Soja,4035.0,2026-03-20 08:23:13,2026-03-20 08:32:13,2026-03-20,8,18155.0,1,0,-7.9615,-45.9094,-7.961475,-45.909408,0,lost,0.0,-93.0,poor,good,1,1,operating,operating_nominal,1,,1,,ABS-0043-0021,AA553070677669BD03F101FFF9DA71FFD3DC7A00005D03009000FBCF,gps_invalido_ou_perdido,812672886,1,14.4,0,FBCF,data\raw_samples\raw\abs\year=2026\month=03\day=20\hour=08\part-00001.jsonl,7
1b1ef11b-f280-4ef3-b4cd-1d5e5c43d549,ABS,ABS-0043,ABS-0043,ABS-0043,EC2 AWS,hex,Maranhão,BALSAS,Fazenda Escondido,Soja,4035.0,2026-03-20 08:26:15,2026-03-20 08:26:21,2026-03-20,8,6323.0,1,0,-7.9618,-45.9093,-7.961475,-45.909408,1,valid,5.550000000000001,-110.0,critical,poor,1,1,operating,operating_poor_coverage,1,,0,poor_coverage,ABS-0043-0022,AA553070677669BD04A700FFF9DA6EFFD3DC7B00036E03008801419F,cobertura_poor,812672886,0,13.6,1,419F,data\raw_samples\raw\abs\year=2026\month=03\day=20\hour=08\part-00001.jsonl,8
4ddd50b3-d608-4886-b6af-22d062b99f6e,ABS,ABS-0043,ABS-0043,ABS-0043,EC2 AWS,hex,Maranhão,BALSAS,Fazenda Escondido,Soja,4035.0,2026-03-20 08:30:37,2026-03-20 08:23:31,2026-03-20,8,96019.0,1,1,-7.9615,-45.9094,-7.961475,-45.909408,0,lost,0.0,-120.0,critical,critical,1,1,operating,operating_poor_coverage,1,,0,poor_coverage;buffered_flag,ABS-0043-0023,AA553070677669BD05AD01FFF9DA71FFD3DC7A000078070083091D87,buffer/reenvio;gps_invalido_ou_perdido;cobertura_critical,812672886,1,13.1,9,1D87,data\raw_samples\raw\abs\year=2026\month=03\day=20\hour=08\part-00001.jsonl,9
e0a31080-1c03-4c45-a2ec-ab55b44edc12,ABS,ABS-0043,ABS-0043,ABS-0043,EC2 AWS,hex,Maranhão,BALSAS,Fazenda Escondido,Soja,4035.0,2026-03-20 08:33:13,2026-03-20 08:33:21,2026-03-20,8,8183.0,1,0,-7.9618,-45.9098,-7.961475,-45.909408,1,valid,3.7,-88.0,moderate,moderate,1,1,operating,operating_partial_obstruction,1,,0,partial_obstruction,ABS-0043-0024,AA553070677669BD064900FFF9DA6EFFD3DC7600025803008F020243,obstrucao_parcial,812672886,0,14.3,2,0243,data\raw_samples\raw\abs\year=2026\month=03\day=20\hour=08\part-00001.jsonl,10
e71505cd-893d-47ec-8925-560047021144,ABS,ABS-0043,ABS-0043,ABS-0043,EC2 AWS,hex,Maranhão,BALSAS,Fazenda Escondido,Soja,4035.0,2026-03-20 08:47:42,2026-03-20 08:47:49,2026-03-20,8,7226.0,1,0,-7.9616,-45.9097,-7.961475,-45.909408,1,valid,5.550000000000001,-110.0,critical,critical,1,1,operating,operating_poor_coverage,1,,0,poor_coverage,ABS-0043-0025,AA553070677669BD09AE00FFF9DA70FFD3DC7700036E03009001B95D,cobertura_critical,812672886,0,14.4,1,B95D,data\raw_samples\raw\abs\year=2026\month=03\day=20\hour=08\part-00001.jsonl,11
48a3f5f7-3689-4441-80ec-22086aa79758,ABS,ABS-0043,ABS-0043,ABS-0043,EC2 AWS,hex,Maranhão,BALSAS,Fazenda Escondido,Soja,4035.0,2026-03-20 08:51:02,2026-03-20 08:51:13,2026-03-20,8,11406.0,1,0,-7.9614,-45.9094,-7.961475,-45.909408,1,valid,9.25,-78.0,good,moderate,1,1,operating,operating_partial_obstruction,1,,0,partial_obstruction,ABS-0043-0026,AA553070677669BD0A7600FFF9DA72FFD3DC7A00054E03007C02FFFF,obstrucao_parcial,812672886,0,12.4,2,FFFF,data\raw_samples\raw\abs\year=2026\month=03\day=20\hour=08\part-00001.jsonl,12
8e9571f6-f14d-4173-9710-81c9fbd61cc3,ABS,ABS-0043,ABS-0043,ABS-0043,EC2 AWS,hex,Maranhão,BALSAS,Fazenda Escondido,Soja,4035.0,2026-03-20 08:54:48,2026-03-20 08:55:04,2026-03-20,8,16529.0,1,0,-7.9614,-45.9094,-7.961475,-45.909408,1,valid,7.4,-95.0,poor,moderate,1,1,operating,operating_nominal,1,,1,,ABS-0043-0027,AA553070677669BD0B5800FFF9DA72FFD3DC7A00045F03008C002746,,812672886,0,14.0,0,2746,data\raw_samples\raw\abs\year=2026\month=03\day=20\hour=08\part-00001.jsonl,13
56ee0688-8d23-4915-a100-a64e43e5f596,ABS,ABS-0043,ABS-0043,ABS-0043,EC2 AWS,hex,Maranhão,BALSAS,Fazenda Escondido,Soja,4035.0,2026-03-20 08:59:02,2026-03-20 08:59:14,2026-03-20,8,12920.0,1,0,-7.9615,-45.9094,-7.961475,-45.909408,0,invalid,0.0,-109.0,critical,critical,1,1,operating,operating_poor_coverage,1,,0,poor_coverage,ABS-0043-0028,AA553070677669BD0C5602FFF9DA71FFD3DC7A00006D03009001E61C,gps_invalido_ou_perdido;cobertura_critical,812672886,2,14.4,1,E61C,data\raw_samples\raw\abs\year=2026\month=03\day=20\hour=08\part-00001.jsonl,14
8dcea603-946f-44d0-9f56-80011dc8c3bd,ABS,ABS-0043,ABS-0043,ABS-0043,EC2 AWS,hex,Maranhão,BALSAS,Fazenda Escondido,Soja,4035.0,2026-03-20 09:04:25,2026-03-20 09:04:28,2026-03-20,9,3473.0,0,0,-7.9618,-45.9092,-7.961475,-45.909408,1,valid,3.7,-103.0,critical,moderate,1,1,operating,operating_nominal,1,,1,,ABS-0043-0029,AA553070677669BD0D9900FFF9DA6EFFD3DC7C00026703008500FC75,,812672886,0,13.3,0,FC75,data\raw_samples\raw\abs\year=2026\month=03\day=20\hour=09\part-00001.jsonl,1
