normalized_id,hardware,device_id,hardware_session_id,session_id,source_system,payload_format,state_client,city,execution_place,seed_type,weight_kg,event_time,ingestion_time,event_date,event_hour,delay_ms,is_late,is_buffered,latitude,longitude,latitude_ref,longitude_ref,gps_valid,gps_status,speed_kmh,rssi_dbm,signal_quality,network_condition,machine_on,machine_operating,machine_status,scenario_state,parse_ok,parse_error,data_quality_ok,data_quality_flags,raw_record_id,raw_payload,observacoes,_source_file,_source_line
9c077a01-4859-4d88-9f3a-201b61cada01,FMC920,FMC920-0025,FMC920-0025,FMC920-0025,AWS IoT Core,json,Paraná,BOA ESPERANCA,Sítio Arapuan,Soja,3670.0,2026-03-18 10:09:30,2026-03-18 10:09:33,2026-03-18,10,3728.0,0,0,-24.238502,-52.793746,-24.238472,-52.79375,1,valid,0.9,-78.0,good,good,1,0,idle,powered_idle,1,,1,,FMC920-0025-0102,"{""deviceId"":""FMC920-0025"",""ts"":""2026-03-18T10:09:30"",""seq"":102,""gps"":{""lat"":-24.238502,""lon"":-52.793746,""alt"":563,""speed_kmh"":0.9,""angle"":281,""sats"":13,""hdop"":1.1,""fix"":true},""gsm"":{""rssi_dbm"":-78,""network"":""LTE-M""},""power"":{""ext_v"":14.3,""battery_v"":3.84},""io"":{""din1_ignition"":1,""din_operating"":0,""dout1"":0},""event"":""powered_idle"",""buffered"":false}",,data\raw_samples\raw\fmc920\year=2026\month=03\day=18\hour=10\part-00001.jsonl,4
bbafd202-8f53-4693-a587-cef5aa24ff2f,FMC920,FMC920-0025,FMC920-0025,FMC920-0025,AWS IoT Core,json,Paraná,BOA ESPERANCA,Sítio Arapuan,Soja,3670.0,2026-03-18 10:11:17,2026-03-18 10:11:19,2026-03-18,10,2795.0,0,0,-24.238426,-52.793704,-24.238472,-52.79375,1,valid,1.5,-98.0,poor,poor,1,0,idle,powered_idle,1,,1,,FMC920-0025-0103,"{""deviceId"":""FMC920-0025"",""ts"":""2026-03-18T10:11:17"",""seq"":103,""gps"":{""lat"":-24.238426,""lon"":-52.793704,""alt"":556,""speed_kmh"":1.5,""angle"":216,""sats"":13,""hdop"":0.8,""fix"":true},""gsm"":{""rssi_dbm"":-98,""network"":""LTE-M""},""power"":{""ext_v"":13.6,""battery_v"":3.9},""io"":{""din1_ignition"":1,""din_operating"":0,""dout1"":0},""event"":""powered_idle"",""buffered"":false}",cobertura_poor,data\raw_samples\raw\fmc920\year=2026\month=03\day=18\hour=10\part-00001.jsonl,5
4b4b7b96-9425-4c04-b873-87a12f39ab6e,FMC920,FMC920-0025,FMC920-0025,FMC920-0025,AWS IoT Core,json,Paraná,BOA ESPERANCA,Sítio Arapuan,Soja,3670.0,2026-03-18 10:14:07,2026-03-18 10:14:09,2026-03-18,10,2768.0,0,0,-24.238518,-52.793784,-24.238472,-52.79375,1,valid,1.2,-74.0,good,moderate,1,0,idle,powered_idle,1,,1,,FMC920-0025-0104,"{""deviceId"":""FMC920-0025"",""ts"":""2026-03-18T10:14:07"",""seq"":104,""gps"":{""lat"":-24.238518,""lon"":-52.793784,""alt"":649,""speed_kmh"":1.2,""angle"":306,""sats"":11,""fix"":true},""gsm"":{""rssi_dbm"":-74,""network"":""LTE-M""},""power"":{""ext_v"":13.9,""battery_v"":3.95},""io"":{""din1_ignition"":1,""din_operating"":0,""dout1"":0},""event"":""powered_idle"",""buffered"":false}",,data\raw_samples\raw\fmc920\year=2026\month=03\day=18\hour=10\part-00001.jsonl,6
38fd4af2-3e10-4205-a4ff-e9e80c22bfb8,FMC920,FMC920-0025,FMC920-0025,FMC920-0025,AWS IoT Core,json,Paraná,BOA ESPERANCA,Sítio Arapuan,Soja,3670.0,2026-03-18 10:15:44,2026-03-18 10:15:47,2026-03-18,10,3077.0,0,0,-24.238486,-52.79376,-24.238472,-52.79375,1,valid,1.5,-82.0,moderate,moderate,1,0,idle,powered_idle,1,,1,,FMC920-0025-0105,"{""deviceId"":""FMC920-0025"",""ts"":""2026-03-18T10:15:44"",""seq"":105,""gps"":{""lat"":-24.238486,""lon"":-52.79376,""alt"":566,""speed_kmh"":1.5,""angle"":44,""sats"":9,""hdop"":1.4,""fix"":true},""gsm"":{""rssi_dbm"":-82,""network"":""LTE-M""},""power"":{""ext_v"":14.0,""battery_v"":4.05},""io"":{""din1_ignition"":1,""din_operating"":0,""dout1"":0},""event"":""powered_idle"",""buffered"":false}",,data\raw_samples\raw\fmc920\year=2026\month=03\day=18\hour=10\part-00001.jsonl,7
4de6f6e2-aa4c-47ef-aa85-8fb466e86cb6,FMC920,FMC920-0025,FMC920-0025,FMC920-0025,AWS IoT Core,json,Paraná,BOA ESPERANCA,Sítio Arapuan,Soja,3670.0,2026-03-18 10:17:30,2026-03-18 10:17:31,2026-03-18,10,1872.0,0,0,-24.23813,-52.793616,-24.238472,-52.79375,1,valid,4.8,-79.0,good,good,1,1,operating,operating_nominal,1,,1,,FMC920-0025-0106,"{""deviceId"":""FMC920-0025"",""ts"":""2026-03-18T10:17:30"",""seq"":106,""gps"":{""lat"":-24.23813,""lon"":-52.793616,""alt"":567,""speed_kmh"":4.8,""angle"":256,""sats"":12,""hdop"":1.7,""fix"":true},""gsm"":{""rssi_dbm"":-79,""network"":""LTE-M""},""power"":{""ext_v"":13.9,""battery_v"":3.9},""io"":{""din1_ignition"":1,""din_operating"":1,""dout1"":0},""event"":""operating_nominal"",""buffered"":false}",,data\raw_samples\raw\fmc920\year=2026\month=03\day=18\hour=10\part-00001.jsonl,8
1b2e2f6b-aa1a-439a-ac62-0ae4f8e804f8,FMC920,FMC920-0025,FMC920-0025,FMC920-0025,AWS IoT Core,json,Paraná,BOA ESPERANCA,Sítio Arapuan,Soja,3670.0,2026-03-18 10:20:20,2026-03-18 10:20:22,2026-03-18,10,2364.0,0,0,-24.238647,-52.793878,-24.238472,-52.79375,1,valid,9.6,-77.0,good,good,1,1,operating,operating_nominal,1,,1,,FMC920-0025-0107,"{""deviceId"":""FMC920-0025"",""ts"":""2026-03-18T10:20:20"",""seq"":107,""gps"":{""lat"":-24.238647,""lon"":-52.793878,""alt"":571,""speed_kmh"":9.6,""angle"":88,""sats"":10,""hdop"":1.5,""fix"":true},""gsm"":{""rssi_dbm"":-77,""network"":""LTE-M""},""power"":{""ext_v"":13.1,""battery_v"":4.0},""io"":{""din1_ignition"":1,""din_operating"":1,""dout1"":0},""event"":""operating_nominal"",""buffered"":false}",,data\raw_samples\raw\fmc920\year=2026\month=03\day=18\hour=10\part-00001.jsonl,9
04ddcd35-1495-432d-b0b2-9d2a05cd6063,FMC920,FMC920-0025,FMC920-0025,FMC920-0025,AWS IoT Core,json,Paraná,BOA ESPERANCA,Sítio Arapuan,Soja,3670.0,2026-03-18 10:22:14,2026-03-18 10:22:17,2026-03-18,10,3678.0,0,0,-24.238814,-52.79354,-24.238472,-52.79375,1,valid,4.4,-78.0,good,moderate,1,1,operating,operating_nominal,1,,1,,FMC920-0025-0108,"{""deviceId"":""FMC920-0025"",""ts"":""2026-03-18T10:22:14"",""seq"":108,""gps"":{""lat"":-24.238814,""lon"":-52.79354,""alt"":608,""speed_kmh"":4.4,""angle"":188,""sats"":13,""hdop"":1.4,""fix"":true},""gsm"":{""rssi_dbm"":-78,""network"":""LTE-M""},""power"":{""ext_v"":13.6,""battery_v"":4.05},""io"":{""din1_ignition"":1,""din_operating"":1,""dout1"":0},""event"":""operating_nominal"",""buffered"":false}",,data\raw_samples\raw\fmc920\year=2026\month=03\day=18\hour=10\part-00001.jsonl,10
db2ba3af-fffa-4123-a099-b19425a8d5f3,FMC920,FMC920-0025,FMC920-0025,FMC920-0025,AWS IoT Core,json,Paraná,BOA ESPERANCA,Sítio Arapuan,Soja,3670.0,2026-03-18 10:24:34,2026-03-18 10:24:37,2026-03-18,10,3290.0,0,0,-24.238659,-52.793413,-24.238472,-52.79375,1,valid,10.4,-69.0,good,moderate,1,1,operating,operating_nominal,1,,1,,FMC920-0025-0109,"{""deviceId"":""FMC920-0025"",""ts"":""2026-03-18T10:24:34"",""seq"":109,""gps"":{""lat"":-24.238659,""lon"":-52.793413,""alt"":573,""speed_kmh"":10.4,""angle"":225,""sats"":14,""hdop"":1.6,""fix"":true},""gsm"":{""rssi_dbm"":-69,""network"":""LTE-M""},""power"":{""ext_v"":14.0,""battery_v"":3.84},""io"":{""din1_ignition"":1,""din_operating"":1,""dout1"":0},""event"":""operating_nominal"",""buffered"":false}",,data\raw_samples\raw\fmc920\year=2026\month=03\day=18\hour=10\part-00001.jsonl,11
d60f5fec-7e6d-4640-ab94-eabf9dc9b35c,FMC920,FMC920-0025,FMC920-0025,FMC920-0025,AWS IoT Core,json,Paraná,BOA ESPERANCA,Sítio Arapuan,Soja,3670.0,2026-03-18 10:27:12,2026-03-18 10:27:14,2026-03-18,10,2855.0,0,0,-24.238414,-52.79362,-24.238472,-52.79375,1,valid,10.6,-98.0,poor,poor,1,1,operating,operating_poor_coverage,1,,1,,FMC920-0025-0110,"{""deviceId"":""FMC920-0025"",""ts"":""2026-03-18T10:27:12"",""seq"":110,""gps"":{""lat"":-24.238414,""lon"":-52.79362,""alt"":561,""speed_kmh"":10.6,""angle"":197,""sats"":8,""hdop"":1.7,""fix"":true},""gsm"":{""rssi_dbm"":-98,""network"":""LTE-M""},""power"":{""ext_v"":14.0,""battery_v"":3.82},""io"":{""din1_ignition"":1,""din_operating"":1,""dout1"":0},""event"":""operating_poor_coverage"",""buffered"":false}",cobertura_poor,data\raw_samples\raw\fmc920\year=2026\month=03\day=18\hour=10\part-00001.jsonl,12
07cdf687-3596-48e5-9e26-98ffe3910d02,FMC920,FMC920-0025,FMC920-0025,FMC920-0025,AWS IoT Core,json,Paraná,BOA ESPERANCA,Sítio Arapuan,Soja,3670.0,2026-03-18 10:29:44,2026-03-18 10:29:46,2026-03-18,10,2108.0,0,0,-24.238478,-52.793947,-24.238472,-52.79375,1,valid,7.5,-83.0,moderate,good,1,1,operating,operating_partial_obstruction,1,,1,,FMC920-0025-0111,"{""deviceId"":""FMC920-0025"",""ts"":""2026-03-18T10:29:44"",""seq"":111,""gps"":{""lat"":-24.238478,""lon"":-52.793947,""alt"":583,""speed_kmh"":7.5,""angle"":54,""sats"":11,""hdop"":1.6,""fix"":true},""gsm"":{""rssi_dbm"":-83,""network"":""LTE-M""},""power"":{""ext_v"":13.7,""battery_v"":3.95},""io"":{""din1_ignition"":1,""din_operating"":1,""dout1"":0},""event"":""operating_partial_obstruction"",""buffered"":false}",obstrucao_parcial,data\raw_samples\raw\fmc920\year=2026\month=03\day=18\hour=10\part-00001.jsonl,13
80790962-03ed-4b70-b1c8-9420a9264ee8,FMC920,FMC920-0025,FMC920-0025,FMC920-0025,AWS IoT Core,json,Paraná,BOA ESPERANCA,Sítio Arapuan,Soja,3670.0,2026-03-18 10:32:53,2026-03-18 10:37:17,2026-03-18,10,264317.0,1,1,-24.238663,-52.794059,-24.238472,-52.79375,1,valid,8.5,-64.0,good,good,1,1,operating,operating_partial_obstruction,1,,1,,FMC920-0025-0112,"{""deviceId"":""FMC920-0025"",""ts"":""2026-03-18T10:32:53"",""seq"":112,""gps"":{""lat"":-24.238663,""lon"":-52.794059,""alt"":552,""speed_kmh"":8.5,""angle"":130,""sats"":14,""hdop"":1.3,""fix"":true},""gsm"":{""rssi_dbm"":-64,""network"":""LTE-M""},""power"":{""ext_v"":14.3,""battery_v"":3.82},""io"":{""din1_ignition"":1,""din_operating"":1,""dout1"":0},""event"":""operating_partial_obstruction"",""buffered"":true}",buffer/reenvio;atrasado;obstrucao_parcial,data\raw_samples\raw\fmc920\year=2026\month=03\day=18\hour=10\part-00001.jsonl,14
fcb79544-e1f3-40db-9dc5-ae18a6b807a4,FMC920,FMC920-0025,FMC920-0025,FMC920-0025,AWS IoT Core,json,Paraná,BOA ESPERANCA,Sítio Arapuan,Soja,3670.0,2026-03-18 10:34:35,2026-03-18 10:34:38,2026-03-18,10,3945.0,0,0,-24.238431,-52.793591,-24.238472,-52.79375,1,valid,5.0,-87.0,moderate,moderate,1,1,operating,operating_nominal,1,,1,,FMC920-0025-0113,"{""deviceId"":""FMC920-0025"",""ts"":""2026-03-18T10:34:35"",""seq"":113,""gps"":{""lat"":-24.238431,""lon"":-52.793591,""alt"":584,""speed_kmh"":5.0,""angle"":147,""sats"":11,""hdop"":1.7,""fix"":true},""gsm"":{""rssi_dbm"":-87,""network"":""LTE-M""},""power"":{""ext_v"":13.4,""battery_v"":3.91},""io"":{""din1_ignition"":1,""din_operating"":1,""dout1"":0},""event"":""operating_nominal"",""buffered"":false}",,data\raw_samples\raw\fmc920\year=2026\month=03\day=18\hour=10\part-00001.jsonl,15
58ec43e9-8633-407e-9b1e-86d982474f5b,FMC920,FMC920-0025,FMC920-0025,FMC920-0025,AWS IoT Core,json,Paraná,BOA ESPERANCA,Sítio Arapuan,Soja,3670.0,2026-03-18 10:37:07,2026-03-18 10:37:10,2026-03-18,10,3402.0,0,0,-24.238429,-52.793477,-24.238472,-52.79375,1,valid,10.3,-74.0,good,good,1,1,operating,operating_nominal,1,,1,,FMC920-0025-0114,"{""deviceId"":""FMC920-0025"",""ts"":""2026-03-18T10:37:07"",""seq"":114,""gps"":{""lat"":-24.238429,""lon"":-52.793477,""alt"":575,""speed_kmh"":10.3,""angle"":105,""sats"":12,""hdop"":1.5,""fix"":true},""gsm"":{""rssi_dbm"":-74,""network"":""LTE-M""},""power"":{""ext_v"":14.3,""battery_v"":4.04},""io"":{""din1_ignition"":1,""din_operating"":1,""dout1"":0},""event"":""operating_nominal"",""buffered"":false}",,data\raw_samples\raw\fmc920\year=2026\month=03\day=18\hour=10\part-00001.jsonl,16
4e3a7eac-5479-42d5-845d-d0c0df420377,FMC920,FMC920-0025,FMC920-0025,FMC920-0025,AWS IoT Core,json,Paraná,BOA ESPERANCA,Sítio Arapuan,Soja,3670.0,2026-03-18 10:38:57,2026-03-18 10:38:58,2026-03-18,10,1558.0,0,0,-24.23847,-52.793726,-24.238472,-52.79375,1,valid,0.2,-63.0,good,good,1,0,idle,powered_idle,1,,1,,FMC920-0025-0115,"{""deviceId"":""FMC920-0025"",""ts"":""2026-03-18T10:38:57"",""seq"":115,""gps"":{""lat"":-24.23847,""lon"":-52.793726,""alt"":646,""speed_kmh"":0.2,""angle"":7,""sats"":13,""hdop"":1.5,""fix"":true},""gsm"":{""rssi_dbm"":-63,""network"":""LTE-M""},""power"":{""ext_v"":14.2,""battery_v"":4.0},""io"":{""din1_ignition"":1,""din_operating"":0,""dout1"":0},""event"":""powered_idle"",""buffered"":false}",,data\raw_samples\raw\fmc920\year=2026\month=03\day=18\hour=10\part-00001.jsonl,17
581fe01d-2faf-467a-a475-699a6b7e8201,FMC920,FMC920-0025,FMC920-0025,FMC920-0025,AWS IoT Core,json,Paraná,BOA ESPERANCA,Sítio Arapuan,Soja,3670.0,2026-03-18 10:40:53,2026-03-18 10:40:54,2026-03-18,10,1088.0,0,0,-24.23844,-52.793683,-24.238472,-52.79375,1,valid,1.0,-73.0,good,good,1,0,idle,metal_shed_idle,1,,1,,FMC920-0025-0116,"{""deviceId"":""FMC920-0025"",""ts"":""2026-03-18T10:40:53"",""seq"":116,""gps"":{""lat"":-24.23844,""lon"":-52.793683,""alt"":602,""speed_kmh"":1.0,""angle"":349,""sats"":9,""hdop"":1.2,""fix"":true},""gsm"":{""rssi_dbm"":-73,""network"":""LTE-M""},""power"":{""ext_v"":13.9,""battery_v"":3.83},""io"":{""din1_ignition"":1,""din_operating"":0,""dout1"":0},""event"":""metal_shed_idle"",""buffered"":false}",barracao_metalico,data\raw_samples\raw\fmc920\year=2026\month=03\day=18\hour=10\part-00001.jsonl,18
585e1f6b-d395-43ca-80e5-5f8d314e8009,FMC920,FMC920-0025,FMC920-0025,FMC920-0025,AWS IoT Core,json,Paraná,BOA ESPERANCA,Sítio Arapuan,Soja,3670.0,2026-03-18 10:42:21,2026-03-18 10:42:23,2026-03-18,10,2343.0,0,0,-24.238519,-52.793716,-24.238472,-52.79375,1,valid,0.8,-65.0,good,good,1,0,idle,powered_idle,1,,1,,FMC920-0025-0117,"{""deviceId"":""FMC920-0025"",""ts"":""2026-03-18T10:42:21"",""seq"":117,""gps"":{""lat"":-24.238519,""lon"":-52.793716,""alt"":587,""speed_kmh"":0.8,""angle"":275,""sats"":10,""hdop"":1.3,""fix"":true},""gsm"":{""rssi_dbm"":-65,""network"":""LTE-M""},""power"":{""ext_v"":14.1,""battery_v"":3.89},""io"":{""din1_ignition"":1,""din_operating"":0,""dout1"":0},""event"":""powered_idle"",""buffered"":false}",,data\raw_samples\raw\fmc920\year=2026\month=03\day=18\hour=10\part-00001.jsonl,19
1fc7bc6e-3983-4ecb-a667-b6cc2d9df623,FMC920,FMC920-0025,FMC920-0025,FMC920-0025,AWS IoT Core,json,Paraná,BOA ESPERANCA,Sítio Arapuan,Soja,3670.0,2026-03-18 10:44:46,2026-03-18 10:44:46,2026-03-18,10,960.0,0,0,-24.238453,-52.793721,-24.238472,-52.79375,1,valid,0.9,-65.0,good,good,1,0,idle,powered_idle,1,,1,,FMC920-0025-0118,"{""deviceId"":""FMC920-0025"",""ts"":""2026-03-18T10:44:46"",""seq"":118,""gps"":{""lat"":-24.238453,""lon"":-52.793721,""alt"":643,""speed_kmh"":0.9,""angle"":210,""sats"":11,""hdop"":1.1,""fix"":true},""gsm"":{""rssi_dbm"":-65,""network"":""LTE-M""},""power"":{""ext_v"":13.8,""battery_v"":3.85},""io"":{""din1_ignition"":1,""din_operating"":0,""dout1"":0},""event"":""powered_idle"",""buffered"":false}",,data\raw_samples\raw\fmc920\year=2026\month=03\day=18\hour=10\part-00001.jsonl,20
27ca6587-ba7c-4486-973c-c1b000975dd4,FMC920,FMC920-0025,FMC920-0025,FMC920-0025,AWS IoT Core,json,Paraná,BOA ESPERANCA,Sítio Arapuan,Soja,3670.0,2026-03-18 10:47:56,2026-03-18 10:47:58,2026-03-18,10,2848.0,0,0,-24.238453,-52.793707,-24.238472,-52.79375,1,valid,0.9,-83.0,moderate,moderate,1,0,idle,powered_idle,1,,1,,FMC920-0025-0119,"{""deviceId"":""FMC920-0025"",""ts"":""2026-03-18T10:47:56"",""seq"":119,""gps"":{""lat"":-24.238453,""lon"":-52.793707,""alt"":607,""speed_kmh"":0.9,""angle"":26,""sats"":11,""hdop"":1.6,""fix"":true},""gsm"":{""rssi_dbm"":-83,""network"":""LTE-M""},""power"":{""ext_v"":13.7,""battery_v"":3.96},""io"":{""din1_ignition"":1,""din_operating"":0,""dout1"":0},""event"":""powered_idle"",""buffered"":false}",,data\raw_samples\raw\fmc920\year=2026\month=03\day=18\hour=10\part-00001.jsonl,21
2120eb7d-8670-4c30-8bff-0642e7926ad3,FMC920,FMC920-0025,FMC920-0025,FMC920-0025,AWS IoT Core,json,Paraná,BOA ESPERANCA,Sítio Arapuan,Soja,3670.0,2026-03-18 10:50:31,2026-03-18 10:50:32,2026-03-18,10,1692.0,0,0,-24.238425,-52.793701,-24.238472,-52.79375,1,valid,0.1,-98.0,poor,poor,1,0,idle,powered_idle,1,,1,,FMC920-0025-0120,"{""deviceId"":""FMC920-0025"",""ts"":""2026-03-18T10:50:31"",""seq"":120,""gps"":{""lat"":-24.238425,""lon"":-52.793701,""alt"":615,""speed_kmh"":0.1,""angle"":224,""sats"":8,""hdop"":1.4,""fix"":true},""gsm"":{""rssi_dbm"":-98,""network"":""LTE-M""},""power"":{""ext_v"":14.0,""battery_v"":3.95},""io"":{""din1_ignition"":1,""din_operating"":0,""dout1"":0},""event"":""powered_idle"",""buffered"":false}",cobertura_poor,data\raw_samples\raw\fmc920\year=2026\month=03\day=18\hour=10\part-00001.jsonl,22
e750bb3f-ad76-4b59-b9a6-c3bda40e5eba,FMC920,FMC920-0025,FMC920-0025,FMC920-0025,AWS IoT Core,json,Paraná,BOA ESPERANCA,Sítio Arapuan,Soja,3670.0,2026-03-18 10:53:40,2026-03-18 10:53:42,2026-03-18,10,2847.0,0,0,-24.238463,-52.793718,-24.238472,-52.79375,1,valid,1.4,-75.0,good,good,1,0,idle,powered_idle,1,,1,,FMC920-0025-0121,"{""deviceId"":""FMC920-0025"",""ts"":""2026-03-18T10:53:40"",""seq"":121,""gps"":{""lat"":-24.238463,""lon"":-52.793718,""alt"":577,""speed_kmh"":1.4,""angle"":28,""sats"":11,""hdop"":1.4,""fix"":true},""gsm"":{""rssi_dbm"":-75,""network"":""LTE-M""},""power"":{""ext_v"":13.8,""battery_v"":3.93},""io"":{""din1_ignition"":1,""din_operating"":0,""dout1"":0},""event"":""powered_idle"",""buffered"":false}",,data\raw_samples\raw\fmc920\year=2026\month=03\day=18\hour=10\part-00001.jsonl,23
156ce394-0b48-4434-ba9d-3153195f405a,FMC920,FMC920-0025,FMC920-0025,FMC920-0025,AWS IoT Core,json,Paraná,BOA ESPERANCA,Sítio Arapuan,Soja,3670.0,2026-03-18 10:55:04,2026-03-18 10:55:07,2026-03-18,10,3512.0,0,0,-24.238444,-52.793799,-24.238472,-52.79375,1,valid,0.3,-81.0,moderate,good,1,0,idle,powered_idle,1,,1,,FMC920-0025-0122,"{""deviceId"":""FMC920-0025"",""ts"":""2026-03-18T10:55:04"",""seq"":122,""gps"":{""lat"":-24.238444,""lon"":-52.793799,""alt"":644,""speed_kmh"":0.3,""angle"":144,""sats"":13,""hdop"":0.9,""fix"":true},""gsm"":{""rssi_dbm"":-81,""network"":""LTE-M""},""power"":{""ext_v"":13.4,""battery_v"":3.88},""io"":{""din1_ignition"":1,""din_operating"":0,""dout1"":0},""event"":""powered_idle"",""buffered"":false}",,data\raw_samples\raw\fmc920\year=2026\month=03\day=18\hour=10\part-00001.jsonl,24
778db6b8-992d-48a3-936b-669ff904158a,FMC920,FMC920-0025,FMC920-0025,FMC920-0025,AWS IoT Core,json,Paraná,BOA ESPERANCA,Sítio Arapuan,Soja,3670.0,2026-03-18 10:56:51,2026-03-18 10:56:53,2026-03-18,10,2426.0,0,0,,,-24.238472,-52.79375,0,invalid,1.1,-76.0,good,good,1,0,idle,powered_idle,1,,1,,FMC920-0025-0123,"{""deviceId"":""FMC920-0025"",""ts"":""2026-03-18T10:56:51"",""seq"":123,""gps"":{""lat"":null,""lon"":null,""alt"":640,""speed_kmh"":1.1,""angle"":225,""sats"":3,""hdop"":5.0,""fix"":false},""gsm"":{""rssi_dbm"":-76,""network"":""LTE-M""},""power"":{""ext_v"":14.1,""battery_v"":3.84},""io"":{""din1_ignition"":1,""din_operating"":0,""dout1"":0},""event"":""powered_idle"",""buffered"":false}",gps_invalido_ou_perdido,data\raw_samples\raw\fmc920\year=2026\month=03\day=18\hour=10\part-00001.jsonl,25
ba771b8c-0ae8-4a83-a6b1-047dd9ada99d,FMC920,FMC920-0025,FMC920-0025,FMC920-0025,AWS IoT Core,json,Paraná,BOA ESPERANCA,Sítio Arapuan,Soja,3670.0,2026-03-18 10:58:59,2026-03-18 10:59:01,2026-03-18,10,2510.0,0,0,-24.238425,-52.793714,-24.238472,-52.79375,1,valid,0.5,-66.0,good,good,1,0,idle,powered_idle,1,,1,,FMC920-0025-0124,"{""deviceId"":""FMC920-0025"",""ts"":""2026-03-18T10:58:59"",""seq"":124,""gps"":{""lat"":-24.238425,""lon"":-52.793714,""alt"":649,""speed_kmh"":0.5,""angle"":355,""sats"":9,""hdop"":1.4,""fix"":true},""gsm"":{""rssi_dbm"":-66,""network"":""LTE-M""},""power"":{""ext_v"":14.1,""battery_v"":4.04},""io"":{""din1_ignition"":1,""din_operating"":0,""dout1"":0},""event"":""powered_idle"",""buffered"":false}",,data\raw_samples\raw\fmc920\year=2026\month=03\day=18\hour=10\part-00001.jsonl,26
86415f26-d42f-4231-bdfc-a43fc6045452,FMC920,FMC920-0025,FMC920-0025,FMC920-0025,AWS IoT Core,json,Paraná,BOA ESPERANCA,Sítio Arapuan,Soja,3670.0,2026-03-18 11:01:35,2026-03-18 11:01:37,2026-03-18,11,2430.0,0,0,-24.238497,-52.793715,-24.238472,-52.79375,1,valid,1.6,-74.0,good,good,1,0,idle,powered_idle,1,,1,,FMC920-0025-0125,"{""deviceId"":""FMC920-0025"",""ts"":""2026-03-18T11:01:35"",""seq"":125,""gps"":{""lat"":-24.238497,""lon"":-52.793715,""alt"":558,""speed_kmh"":1.6,""angle"":346,""sats"":11,""hdop"":1.2,""fix"":true},""gsm"":{""rssi_dbm"":-74,""network"":""LTE-M""},""power"":{""ext_v"":14.2,""battery_v"":3.82},""io"":{""din1_ignition"":1,""din_operating"":0,""dout1"":0},""event"":""powered_idle"",""buffered"":false}",,data\raw_samples\raw\fmc920\year=2026\month=03\day=18\hour=11\part-00001.jsonl,1
9716772d-3a7a-4db9-aa92-83446b8662e0,FMC920,FMC920-0025,FMC920-0025,FMC920-0025,AWS IoT Core,json,Paraná,BOA ESPERANCA,Sítio Arapuan,Soja,3670.0,2026-03-18 11:04:28,2026-03-18 11:04:31,2026-03-18,11,3291.0,0,0,-24.23842,-52.793859,-24.238472,-52.79375,1,valid,1.6,-83.0,moderate,good,1,0,idle,metal_shed_idle,1,,1,,FMC920-0025-0126,"{""deviceId"":""FMC920-0025"",""ts"":""2026-03-18T11:04:28"",""seq"":126,""gps"":{""lat"":-24.23842,""lon"":-52.793859,""alt"":552,""speed_kmh"":1.6,""angle"":76,""sats"":12,""hdop"":1.7,""fix"":true},""gsm"":{""rssi_dbm"":-83,""network"":""LTE-M""},""power"":{""ext_v"":13.3,""battery_v"":3.86},""io"":{""din1_ignition"":1,""din_operating"":0,""dout1"":0},""event"":""metal_shed_idle"",""buffered"":false}",barracao_metalico,data\raw_samples\raw\fmc920\year=2026\month=03\day=18\hour=11\part-00001.jsonl,2
d7a29cf1-446c-4329-9e4f-27b3784b8ba0,FMC920,FMC920-0025,FMC920-0025,FMC920-0025,AWS IoT Core,json,Paraná,BOA ESPERANCA,Sítio Arapuan,Soja,3670.0,2026-03-18 11:06:21,2026-03-18 11:06:23,2026-03-18,11,2776.0,0,0,-24.23843,-52.793791,-24.238472,-52.79375,1,valid,0.5,-78.0,good,good,1,0,idle,powered_idle,1,,1,,FMC920-0025-0127,"{""deviceId"":""FMC920-0025"",""ts"":""2026-03-18T11:06:21"",""seq"":127,""gps"":{""lat"":-24.23843,""lon"":-52.793791,""alt"":561,""speed_kmh"":0.5,""angle"":142,""sats"":13,""hdop"":1.1,""fix"":true},""gsm"":{""rssi_dbm"":-78,""network"":""LTE-M""},""power"":{""ext_v"":13.6,""battery_v"":4.04},""io"":{""din1_ignition"":1,""din_operating"":0,""dout1"":0},""event"":""powered_idle"",""buffered"":false}",,data\raw_samples\raw\fmc920\year=2026\month=03\day=18\hour=11\part-00001.jsonl,3
c78376d3-151a-424b-b663-876a6e56ee89,FMC920,FMC920-0025,FMC920-0025,FMC920-0025,AWS IoT Core,json,Paraná,BOA ESPERANCA,Sítio Arapuan,Soja,3670.0,2026-03-18 11:09:34,2026-03-18 11:09:36,2026-03-18,11,2499.0,0,0,,,-24.238472,-52.79375,0,invalid,1.2,-74.0,good,good,1,0,idle,powered_idle,1,,1,,FMC920-0025-0128,"{""deviceId"":""FMC920-0025"",""ts"":""2026-03-18T11:09:34"",""seq"":128,""gps"":{""lat"":null,""lon"":null,""alt"":561,""speed_kmh"":1.2,""angle"":178,""sats"":2,""hdop"":10.0,""fix"":false},""gsm"":{""rssi_dbm"":-74,""network"":""LTE-M""},""power"":{""ext_v"":14.0,""battery_v"":3.9},""io"":{""din1_ignition"":1,""din_operating"":0,""dout1"":0},""event"":""powered_idle"",""buffered"":false}",gps_invalido_ou_perdido,data\raw_samples\raw\fmc920\year=2026\month=03\day=18\hour=11\part-00001.jsonl,4
